,板块,A股代码,证券简称,上市日期,总股本,流通股本,所属行业,B股代码,交易所
2706,创业板,301300,远翔新材,2022-08-19,"64,150,000","29,171,667",C 制造业,,深交所
2707,创业板,301301,川宁生物,2022-12-27,"2,222,800,000","222,800,000",C 制造业,,深交所
2708,创业板,301302,华如科技,2022-06-23,"158,205,000","86,580,000",I 信息技术,,深交所
2709,创业板,301303,真兰仪表,2023-02-20,"292,000,000","73,000,000",C 制造业,,深交所
2710,创业板,301305,朗坤环境,2023-05-23,"243,570,700","56,364,384",N 公共环保,,深交所
2711,创业板,301306,西测测试,2022-07-26,"84,400,000","39,280,000",M 科研服务,,深交所
2712,创业板,301307,美利信,2023-04-24,"210,600,000","47,854,411",C 制造业,,深交所
2713,创业板,301308,江波龙,2022-08-05,"412,864,254","112,864,254",C 制造业,,深交所
2714,创业板,301309,万得凯,2022-09-19,"100,000,000","25,000,000",C 制造业,,深交所
2715,创业板,301310,鑫宏业,2023-06-02,"97,098,600","22,097,064",C 制造业,,深交所
2716,创业板,301311,昆船智能,2022-11-30,"240,000,000","60,000,000",C 制造业,,深交所
2717,创业板,301312,智立方,2022-07-11,"62,576,643","16,816,305",C 制造业,,深交所
2718,创业板,301313,凡拓数创,2022-09-30,"102,333,400","25,583,400",I 信息技术,,深交所
2719,创业板,301314,科瑞思,2023-03-28,"55,250,000","13,812,500",C 制造业,,深交所
2720,创业板,301315,威士顿,2023-06-21,"88,000,000","20,863,903",I 信息技术,,深交所
2721,创业板,301316,慧博云通,2022-10-13,"400,010,000","40,004,737",I 信息技术,,深交所
2722,创业板,301317,鑫磊股份,2023-01-19,"157,190,000","39,300,000",C 制造业,,深交所
2723,创业板,301318,维海德,2022-08-10,"104,118,000","29,484,602",C 制造业,,深交所
2724,创业板,301319,唯特偶,2022-09-29,"58,640,000","14,660,000",C 制造业,,深交所
2725,创业板,301320,豪江智能,2023-06-09,"181,200,000","42,964,707",C 制造业,,深交所
2726,创业板,301321,翰博高新,2022-08-18,"186,435,000","93,309,989",C 制造业,,深交所
2727,创业板,301322,绿通科技,2023-03-06,"104,900,698","26,235,000",C 制造业,,深交所
2728,创业板,301323,新莱福,2023-06-06,"104,922,890","23,728,945",C 制造业,,深交所
2729,创业板,301325,曼恩斯特,2023-05-12,"120,000,000","24,866,296",C 制造业,,深交所
2730,创业板,301326,捷邦科技,2022-09-21,"72,192,828","16,856,806",C 制造业,,深交所
2731,创业板,301327,华宝新能,2022-09-19,"124,800,000","34,634,166",C 制造业,,深交所
2732,创业板,301328,维峰电子,2022-09-08,"109,893,594","27,477,825",C 制造业,,深交所
2733,创业板,301329,信音电子,2023-07-17,"170,200,000","40,782,873",C 制造业,,深交所
2734,创业板,301330,熵基科技,2022-08-17,"193,039,666","64,732,494",C 制造业,,深交所
2735,创业板,301331,恩威医药,2022-09-21,"70,138,359","17,540,000",C 制造业,,深交所
2736,创业板,301332,德尔玛,2023-05-18,"461,562,500","85,375,843",C 制造业,,深交所
2737,创业板,301333,诺思格,2022-08-02,"96,000,000","56,731,200",M 科研服务,,深交所
2738,创业板,301335,天元宠物,2022-11-18,"126,000,000","31,500,000",C 制造业,,深交所
2739,创业板,301336,趣睡科技,2022-08-12,"40,000,000","25,746,624",C 制造业,,深交所
2740,创业板,301337,亚华电子,2023-05-26,"104,200,000","24,705,511",I 信息技术,,深交所
2741,创业板,301338,凯格精机,2022-08-16,"106,400,000","34,300,000",C 制造业,,深交所
2742,创业板,301339,通行宝,2022-09-09,"407,000,000","120,043,478",I 信息技术,,深交所
2743,创业板,301345,涛涛车业,2023-03-21,"109,333,600","23,965,416",C 制造业,,深交所
2744,创业板,301348,蓝箭电子,2023-08-10,"200,000,000","47,421,633",C 制造业,,深交所
2745,创业板,301349,信德新材,2022-09-09,"102,000,000","42,139,253",C 制造业,,深交所
2746,创业板,301353,普莱得,2023-05-30,"76,000,000","19,000,000",C 制造业,,深交所
2747,创业板,301355,南王科技,2023-06-12,"195,097,928","46,264,981",C 制造业,,深交所
2748,创业板,301356,天振股份,2022-11-14,"216,000,000","54,000,000",C 制造业,,深交所
2749,创业板,301357,北方长龙,2023-04-18,"68,000,000","16,123,015",C 制造业,,深交所
2750,创业板,301358,湖南裕能,2023-02-09,"757,253,070","133,931,140",C 制造业,,深交所
2751,创业板,301359,东南电子,2022-11-09,"85,840,000","21,460,000",C 制造业,,深交所
2752,创业板,301360,荣旗科技,2023-04-25,"53,340,000","11,962,843",C 制造业,,深交所
2753,创业板,301361,众智科技,2022-11-16,"116,336,000","29,084,000",C 制造业,,深交所
2754,创业板,301362,民爆光电,2023-08-04,"104,670,000","24,271,239",C 制造业,,深交所
2755,创业板,301363,美好医疗,2022-10-12,"406,660,000","40,260,542",C 制造业,,深交所
2756,创业板,301365,矩阵股份,2022-11-22,"180,000,000","45,000,000",M 科研服务,,深交所
2757,创业板,301366,一博科技,2022-09-26,"150,000,001","34,869,001",C 制造业,,深交所
2758,创业板,301367,怡和嘉业,2022-11-01,"64,000,000","16,000,000",C 制造业,,深交所
2759,创业板,301368,丰立智能,2022-12-15,"120,100,000","30,038,954",C 制造业,,深交所
2760,创业板,301369,联动科技,2022-09-22,"69,600,268","17,400,067",C 制造业,,深交所
2761,创业板,301370,国科恒泰,2023-07-12,"470,600,000","66,249,787",F 批发零售,,深交所
2762,创业板,301371,敷尔佳,2023-08-01,"400,080,000","37,632,239",C 制造业,,深交所
2763,创业板,301372,科净源,2023-08-11,"68,571,430","16,257,930",N 公共环保,,深交所
2764,创业板,301373,凌玮科技,2023-02-08,"108,472,091","26,678,734",C 制造业,,深交所
2765,创业板,301376,致欧科技,2023-06-21,"401,500,000","33,865,987",F 批发零售,,深交所
2766,创业板,301377,鼎泰高科,2022-11-22,"410,000,000","50,000,000",C 制造业,,深交所
2767,创业板,301378,通达海,2023-03-20,"69,000,000","17,250,000",I 信息技术,,深交所
2768,创业板,301379,天山电子,2022-11-01,"101,340,000","25,340,000",C 制造业,,深交所
2769,创业板,301380,挖金客,2022-10-25,"68,000,000","17,000,000",I 信息技术,,深交所
2770,创业板,301381,赛维时代,2023-07-12,"400,100,000","32,873,340",F 批发零售,,深交所
2771,创业板,301382,蜂助手,2023-05-17,"169,584,000","37,232,445",I 信息技术,,深交所
2772,创业板,301383,天键股份,2023-06-09,"116,240,000","27,561,082",C 制造业,,深交所
2773,创业板,301386,未来电器,2023-03-29,"140,000,000","33,194,952",C 制造业,,深交所
2774,创业板,301387,光大同创,2023-04-18,"76,000,000","16,809,217",C 制造业,,深交所
2775,创业板,301388,欣灵电气,2022-11-09,"102,447,600","25,611,900",C 制造业,,深交所
2776,创业板,301389,隆扬电子,2022-10-31,"283,500,000","70,875,000",C 制造业,,深交所
2777,创业板,301390,经纬股份,2023-05-08,"60,000,000","15,000,000",M 科研服务,,深交所
2778,创业板,301391,卡莱特,2022-12-01,"68,000,000","16,000,255",C 制造业,,深交所
2779,创业板,301393,昊帆生物,2023-07-12,"108,000,000","24,210,044",C 制造业,,深交所
2780,创业板,301395,仁信新材,2023-07-03,"144,920,000","34,362,078",C 制造业,,深交所
2781,创业板,301396,宏景科技,2022-11-11,"109,655,391","27,413,880",I 信息技术,,深交所
2782,创业板,301397,溯联股份,2023-06-28,"100,040,000","23,720,802",C 制造业,,深交所
2783,创业板,301398,星源卓镁,2022-12-15,"80,000,000","19,978,956",C 制造业,,深交所
2784,创业板,301399,英特科技,2023-05-23,"88,000,000","20,864,308",C 制造业,,深交所
2785,创业板,301408,华人健康,2023-03-01,"400,010,000","60,008,200",F 批发零售,,深交所
2786,创业板,301418,协昌科技,2023-08-21,"73,333,334","17,386,231",C 制造业,,深交所
2787,创业板,301419,阿莱德,2023-02-09,"100,000,000","25,000,000",C 制造业,,深交所
2788,创业板,301421,波长光电,2023-08-23,"115,718,000","27,437,685",C 制造业,,深交所
2789,创业板,301428,世纪恒通,2023-05-19,"98,666,667","23,395,099",I 信息技术,,深交所
2790,创业板,301429,森泰股份,2023-04-17,"118,220,000","28,036,458",C 制造业,,深交所
2791,创业板,301439,泓淋电力,2023-03-17,"389,101,809","97,280,000",C 制造业,,深交所
2792,创业板,301446,福事特,2023-07-25,"80,000,000","20,000,000",C 制造业,,深交所
2793,创业板,301448,开创电气,2023-06-19,"80,000,000","20,000,000",C 制造业,,深交所
2794,创业板,301456,盘古智能,2023-07-14,"148,584,205","35,161,650",C 制造业,,深交所
2795,创业板,301468,博盈特焊,2023-07-24,"132,000,000","31,299,094",C 制造业,,深交所
2796,创业板,301469,恒达新材,2023-08-22,"89,480,000","21,139,904",C 制造业,,深交所
2797,创业板,301486,致尚科技,2023-07-07,"128,680,995","30,512,319",C 制造业,,深交所
2798,创业板,301487,盟固利,2023-08-09,"459,616,438","54,458,929",C 制造业,,深交所
2799,创业板,301488,豪恩汽电,2023-07-04,"92,000,000","20,938,291",C 制造业,,深交所
2800,创业板,301498,乖宝宠物,2023-08-16,"400,044,500","37,560,096",C 制造业,,深交所
2801,创业板,301499,维科精密,2023-07-21,"138,254,866","32,781,774",C 制造业,,深交所
2802,创业板,301503,智迪科技,2023-07-17,"80,000,000","20,000,000",C 制造业,,深交所
2803,创业板,301505,苏州规划,2023-07-19,"88,000,000","19,715,591",M 科研服务,,深交所
2804,创业板,301507,民生健康,2023-09-05,"356,554,330","84,545,597",C 制造业,,深交所
2805,创业板,301509,金凯生科,2023-08-03,"86,033,335","20,398,655",C 制造业,,深交所
2806,创业板,301510,固高科技,2023-08-15,"400,010,000","34,449,614",C 制造业,,深交所
2807,创业板,301511,德福科技,2023-08-17,"450,230,000","58,737,413",C 制造业,,深交所
2808,创业板,301512,智信精密,2023-07-20,"53,333,400","13,333,400",C 制造业,,深交所
2809,创业板,301515,港通医疗,2023-07-25,"100,000,000","23,708,514",C 制造业,,深交所
2810,创业板,301518,长华化学,2023-08-03,"140,178,204","33,243,470",C 制造业,,深交所
2811,创业板,301519,舜禹股份,2023-07-27,"164,160,000","39,036,565",C 制造业,,深交所
2812,创业板,301525,儒竞科技,2023-08-30,"94,311,768","22,373,121",C 制造业,,深交所
2813,创业板,301528,多浦乐,2023-08-28,"61,900,000","14,116,905",C 制造业,,深交所
2814,创业板,301529,福赛科技,2023-09-11,"84,837,210","19,185,474",C 制造业,,深交所
2815,创业板,301533,威马农机,2023-08-18,"98,306,700","21,636,983",C 制造业,,深交所
2816,创业板,301548,N崇德科技,2023-09-20,"60,000,000","14,222,618",C 制造业,,深交所
2817,创业板,301550,C斯菱股份,2023-09-15,"110,000,000","26,081,889",C 制造业,,深交所
0,主板,,深物业B,1992-03-30,"67,605,243","67,605,243",K 房地产,200011,深交所
1,主板,,南  玻Ｂ,1992-02-28,"1,109,369,060","1,109,369,060",C 制造业,200012,深交所
2,主板,,深康佳Ｂ,1992-03-27,"811,351,608","811,351,608",C 制造业,200016,深交所
3,主板,,深中华B,1992-03-31,"248,362,982","248,362,982",C 制造业,200017,深交所
4,主板,,深粮B,1992-10-12,"51,749,280","51,749,280",F 批发零售,200019,深交所
5,主板,,深华发Ｂ,1992-04-28,"101,995,836","101,995,836",C 制造业,200020,深交所
6,主板,,特  力Ｂ,1993-06-21,"38,280,000","38,280,000",F 批发零售,200025,深交所
7,主板,,飞亚达Ｂ,1993-06-03,"49,936,697","49,936,697",F 批发零售,200026,深交所
8,主板,,一致Ｂ,1993-08-09,"71,351,280","71,349,818",F 批发零售,200028,深交所
9,主板,,深深房Ｂ,1994-01-10,"120,000,000","120,000,000",K 房地产,200029,深交所
10,主板,,富奥B,1993-09-29,"47,818,915","47,818,915",C 制造业,200030,深交所
11,主板,,深南电B,1994-11-28,"263,854,446","263,854,446",D 水电煤气,200037,深交所
12,主板,,深纺织Ｂ,1994-08-15,"49,500,000","49,428,000",C 制造业,200045,深交所
13,主板,,建车B,1995-07-25,"30,000,000","30,000,000",C 制造业,200054,深交所
14,主板,,方大Ｂ,1995-11-29,"394,158,755","394,158,755",C 制造业,200055,深交所
15,主板,,皇庭B,1995-10-30,"243,235,012","243,235,012",L 商务服务,200056,深交所
16,主板,,深赛格B,1996-07-22,"246,461,318","246,379,643",L 商务服务,200058,深交所
17,主板,,东旭B,1996-07-08,"250,000,001","250,000,001",C 制造业,200413,深交所
18,主板,,粤高速Ｂ,1996-08-15,"348,750,000","348,648,675",G 运输仓储,200429,深交所
19,主板,,宁通信B,1997-05-22,"100,000,000","100,000,000",C 制造业,200468,深交所
20,主板,,晨  鸣Ｂ,1997-05-26,"706,385,266","706,385,266",C 制造业,200488,深交所
21,主板,,京粮B,1995-06-29,"64,975,000","64,975,000",C 制造业,200505,深交所
22,主板,,闽灿坤Ｂ,1993-06-30,"185,391,680","185,391,680",C 制造业,200512,深交所
23,主板,,虹美菱B,1996-08-28,"148,189,834","146,499,941",C 制造业,200521,深交所
24,主板,,冰山B,1998-03-20,"241,500,000","241,500,000",C 制造业,200530,深交所
25,主板,,粤电力Ｂ,1995-06-28,"798,408,000","798,408,000",D 水电煤气,200539,深交所
26,主板,,粤照明Ｂ,1995-08-08,"303,673,238","294,739,939",C 制造业,200541,深交所
27,主板,,江  铃Ｂ,1995-09-29,"344,000,000","344,000,000",C 制造业,200550,深交所
28,主板,,安道麦B,1997-05-15,"152,739,805","152,739,805",C 制造业,200553,深交所
29,主板,,苏常柴Ｂ,1996-09-13,"150,000,000","150,000,000",C 制造业,200570,深交所
30,主板,,苏威孚Ｂ,1995-09-11,"172,380,000","172,380,000",C 制造业,200581,深交所
31,主板,,古井贡Ｂ,1996-06-12,"120,000,000","120,000,000",C 制造业,200596,深交所
32,主板,,长  安Ｂ,1996-11-08,"1,641,614,777","1,641,614,777",C 制造业,200625,深交所
33,主板,,瓦轴B,1997-03-25,"158,600,000","158,598,875",C 制造业,200706,深交所
34,主板,,京东方Ｂ,1997-06-10,"692,884,127","692,884,127",C 制造业,200725,深交所
35,主板,,鲁  泰Ｂ,1997-08-19,"272,302,393","272,244,943",C 制造业,200726,深交所
36,主板,,本钢板Ｂ,1997-07-08,"400,000,000","400,000,000",C 制造业,200761,深交所
37,主板,,杭汽轮Ｂ,1998-04-28,"426,917,712","397,226,298",C 制造业,200771,深交所
38,主板,,张  裕Ｂ,1997-09-23,"232,003,200","231,898,050",C 制造业,200869,深交所
39,主板,,中  鲁Ｂ,2000-07-24,"138,000,000","138,000,000",A 农林牧渔,200992,深交所
40,主板,,招港B,1993-05-05,"179,895,430","179,889,040",G 运输仓储,201872,深交所
0,主板,,深物业B,1992-03-30,,,K 房地产,200011,深交所
1,主板,,南  玻Ｂ,1992-02-28,,,C 制造业,200012,深交所
2,主板,,深康佳Ｂ,1992-03-27,,,C 制造业,200016,深交所
3,主板,,深中华B,1992-03-31,,,C 制造业,200017,深交所
4,主板,,深粮B,1992-10-12,,,F 批发零售,200019,深交所
5,主板,,深华发Ｂ,1992-04-28,,,C 制造业,200020,深交所
6,主板,,特  力Ｂ,1993-06-21,,,F 批发零售,200025,深交所
7,主板,,飞亚达Ｂ,1993-06-03,,,F 批发零售,200026,深交所
8,主板,,一致Ｂ,1993-08-09,,,F 批发零售,200028,深交所
9,主板,,深深房Ｂ,1994-01-10,,,K 房地产,200029,深交所
10,主板,,富奥B,1993-09-29,,,C 制造业,200030,深交所
11,主板,,深南电B,1994-11-28,,,D 水电煤气,200037,深交所
12,主板,,深纺织Ｂ,1994-08-15,,,C 制造业,200045,深交所
13,主板,,方大Ｂ,1995-11-29,,,C 制造业,200055,深交所
14,主板,,皇庭B,1995-10-30,,,L 商务服务,200056,深交所
15,主板,,深赛格B,1996-07-22,,,L 商务服务,200058,深交所
16,主板,,东旭B,1996-07-08,,,C 制造业,200413,深交所
17,主板,,粤高速Ｂ,1996-08-15,,,G 运输仓储,200429,深交所
18,主板,,晨  鸣Ｂ,1997-05-26,,,C 制造业,200488,深交所
19,主板,,京粮B,1995-06-29,,,C 制造业,200505,深交所
20,主板,,虹美菱B,1996-08-28,,,C 制造业,200521,深交所
21,主板,,冰山B,1998-03-20,,,C 制造业,200530,深交所
22,主板,,粤电力Ｂ,1995-06-28,,,D 水电煤气,200539,深交所
23,主板,,粤照明Ｂ,1995-08-08,,,C 制造业,200541,深交所
24,主板,,江  铃Ｂ,1995-09-29,,,C 制造业,200550,深交所
25,主板,,安道麦B,1997-05-15,,,C 制造业,200553,深交所
26,主板,,苏常柴Ｂ,1996-09-13,,,C 制造业,200570,深交所
27,主板,,苏威孚Ｂ,1995-09-11,,,C 制造业,200581,深交所
28,主板,,古井贡Ｂ,1996-06-12,,,C 制造业,200596,深交所
29,主板,,长  安Ｂ,1996-11-08,,,C 制造业,200625,深交所
30,主板,,京东方Ｂ,1997-06-10,,,C 制造业,200725,深交所
31,主板,,鲁  泰Ｂ,1997-08-19,,,C 制造业,200726,深交所
32,主板,,本钢板Ｂ,1997-07-08,,,C 制造业,200761,深交所
33,主板,,张  裕Ｂ,1997-09-23,,,C 制造业,200869,深交所
34,主板,,招港B,1993-05-05,,,G 运输仓储,201872,深交所
